rental_id,rental_duration_days,is_late,late_days,date_key,customer_key,film_key,store_key,staff_key
12451,1,0,0,20050818,52,610,1,1
8555,0,0,0,20050729,371,611,1,2
12476,2,0,0,20050818,391,611,1,2
1185,8,1,1,20050615,298,611,1,2
4523,9,1,2,20050708,309,611,1,1
10184,4,0,0,20050801,40,611,1,2
14151,9,1,2,20050821,221,611,1,1
8483,4,0,0,20050729,199,611,1,1
54,6,0,0,20050525,570,611,1,2
2902,6,0,0,20050620,389,611,1,1
4768,0,0,0,20050708,324,611,1,1
9486,9,1,2,20050730,235,611,1,2
6,2,0,0,20050524,482,613,1,1
3360,4,0,0,20050621,380,613,1,1
4673,8,1,3,20050708,64,613,1,2
8445,6,1,1,20050729,95,613,1,1
15883,1,0,0,20050823,132,613,1,1
532,4,0,0,20050528,134,613,1,1
2354,7,1,2,20050618,40,613,1,2
5650,5,0,0,20050710,399,613,1,1
8556,0,0,0,20050729,234,613,1,2
12031,7,1,2,20050817,254,613,1,2
6640,8,1,3,20050712,425,614,1,2
6931,1,0,0,20050726,26,614,1,2
15598,8,1,3,20050823,486,614,1,1
1160,3,0,0,20050614,240,614,1,2
5791,8,1,3,20050710,342,614,1,2
10297,8,1,3,20050801,177,614,1,1
13408,1,0,0,20050819,327,614,1,1
2378,8,1,3,20050618,95,614,1,2
3877,1,0,0,20050706,493,614,1,1
7914,2,0,0,20050728,481,614,1,1
11835,1,0,0,20050817,543,614,1,1
10409,1,0,0,20050801,259,616,1,2
13123,1,0,0,20050819,502,616,1,2
2275,6,1,2,20050618,58,616,1,2
6606,1,0,0,20050712,57,616,1,1
11374,2,0,0,20050802,112,616,1,1
13602,6,1,2,20050820,494,616,1,1
3385,2,0,0,20050621,131,617,1,2
3648,3,0,0,20050706,489,617,1,2
10732,9,1,5,20050801,80,617,1,1
14589,1,0,0,20050821,435,617,1,1
1048,2,0,0,20050531,427,617,1,1
3305,5,1,1,20050621,321,617,1,1
3864,1,0,0,20050706,229,617,1,1
10163,0,0,0,20050731,343,617,1,2
13749,6,1,2,20050820,422,617,1,1
1745,7,1,3,20050616,57,617,1,2
3639,8,1,4,20050706,597,617,1,2
9978,5,1,1,20050731,47,617,1,2
15716,5,1,1,20050823,483,617,1,1
896,5,1,2,20050530,175,619,1,2
3054,8,1,5,20050620,11,619,1,2
6684,8,1,5,20050712,538,619,1,2
8291,5,1,2,20050729,34,619,1,2
14765,3,0,0,20050821,99,619,1,2
9775,0,0,0,20050731,159,619,1,2
14322,8,1,5,20050821,271,619,1,2
3695,3,0,0,20050706,2,620,1,1
9214,7,1,2,20050730,568,620,1,2
13381,1,0,0,20050819,31,620,1,2
8888,2,0,0,20050730,365,620,1,2
15514,0,0,0,20050823,509,620,1,1
7205,8,1,3,20050727,253,621,1,1
14708,6,1,1,20050821,386,621,1,1
246,2,0,0,20050526,279,621,1,2
2225,4,0,0,20050618,302,621,1,1
3846,7,1,2,20050706,473,621,1,2
9595,3,0,0,20050731,173,621,1,1
15578,3,0,0,20050823,117,621,1,1
311,5,0,0,20050526,172,621,1,1
3324,1,0,0,20050621,299,621,1,1
5882,0,0,0,20050710,342,621,1,2
8564,7,1,2,20050729,211,621,1,1
12173,6,1,1,20050818,22,621,1,1
11008,7,1,2,20050802,140,621,1,2
13881,4,0,0,20050820,33,621,1,1
3171,3,0,0,20050620,552,623,1,1
4057,5,1,1,20050707,274,623,1,1
11275,4,0,0,20050802,79,623,1,1
15097,4,0,0,20050822,528,623,1,1
9905,1,0,0,20050731,278,623,1,2
12492,8,1,4,20050818,205,623,1,1
5710,7,1,4,20050710,141,624,1,1
10601,8,1,5,20050801,556,624,1,1
15997,2,0,0,20050823,444,624,1,1
7326,2,0,0,20050727,468,624,1,1
12907,7,1,4,20050819,102,624,1,1
2010,3,0,0,20050617,30,624,1,1
4294,7,1,4,20050707,22,624,1,2
9346,3,0,0,20050730,169,624,1,1
13824,2,0,0,20050820,185,624,1,1
2391,6,1,3,20050618,150,625,1,1
4650,7,1,4,20050708,332,625,1,1
10235,9,1,6,20050801,495,625,1,2
13226,1,0,0,20050819,443,625,1,2
314,1,0,0,20050526,242,625,1,2
1961,2,0,0,20050617,95,625,1,1
6501,3,0,0,20050712,21,625,1,2
9063,5,1,2,20050730,123,625,1,2
15688,7,1,4,20050823,524,625,1,2
2021,6,1,3,20050617,342,625,1,2
6637,6,1,3,20050712,520,625,1,1
10109,7,1,4,20050731,235,625,1,1
13430,2,0,0,20050819,8,625,1,1
5486,4,0,0,20050709,80,628,1,1
10260,3,0,0,20050801,399,628,1,2
13248,9,1,4,20050819,148,628,1,2
4098,7,1,2,20050707,161,628,1,2
10094,5,0,0,20050731,174,628,1,2
15841,7,1,2,20050823,418,628,1,2
2440,3,0,0,20050618,419,628,1,1
5183,7,1,2,20050709,480,628,1,2
7047,7,1,2,20050727,410,628,1,1
13476,4,0,0,20050820,597,628,1,1
2834,4,0,0,20050619,391,631,1,1
6074,2,0,0,20050711,200,631,1,1
8949,9,1,5,20050730,234,631,1,1
12143,6,1,2,20050818,197,631,1,2
183,6,1,2,20050526,55,631,1,1
2709,4,0,0,20050619,597,631,1,2
4465,5,1,1,20050708,30,631,1,2
7143,3,0,0,20050727,64,631,1,2
12308,4,0,0,20050818,104,631,1,1
2824,9,1,5,20050619,248,631,1,2
3922,7,1,3,20050706,594,631,1,1
9875,3,0,0,20050731,219,631,1,2
13679,9,1,5,20050820,38,631,1,2
8735,4,0,0,20050729,338,632,1,2
11659,5,0,0,20050817,564,632,1,1
1293,2,0,0,20050615,449,632,1,1
5845,1,0,0,20050710,27,632,1,2
9559,8,1,3,20050731,24,632,1,1
15937,1,0,0,20050823,276,632,1,1
4071,6,1,1,20050707,187,632,1,2
7743,6,1,1,20050728,593,632,1,2
15703,8,1,3,20050823,11,632,1,2
7984,7,1,2,20050728,184,636,1,1
12553,3,0,0,20050818,345,636,1,1
1986,6,1,1,20050617,270,636,1,2
6628,8,1,3,20050712,90,636,1,2
8635,2,0,0,20050729,7,636,1,2
14307,8,1,3,20050821,241,636,1,1
768,8,1,3,20050529,521,636,1,2
2397,6,1,1,20050618,304,636,1,1
6749,9,1,4,20050712,27,636,1,2
15048,3,0,0,20050822,398,636,1,1
3083,6,0,0,20050620,352,637,1,2
5606,4,0,0,20050710,557,637,1,2
9842,1,0,0,20050731,412,637,1,2
14665,8,1,1,20050821,316,637,1,1
1120,3,0,0,20050531,70,637,1,1
1295,3,0,0,20050615,259,637,1,2
4593,8,1,1,20050708,6,637,1,2
11439,1,0,0,20050802,371,637,1,1
15005,2,0,0,20050822,507,637,1,2
11454,2,0,0,20050802,587,638,1,1
13982,7,0,0,20050820,167,638,1,2
8179,1,0,0,20050728,321,638,1,2
870,7,0,0,20050530,282,638,1,1
2951,3,0,0,20050620,294,638,1,2
6361,2,0,0,20050711,559,638,1,2
8415,4,0,0,20050729,415,638,1,1
15448,2,0,0,20050823,138,638,1,1
4082,4,0,0,20050707,332,638,1,1
7617,4,0,0,20050728,588,638,1,1
12259,0,0,0,20050818,301,638,1,2
10804,1,0,0,20050801,174,641,1,2
15197,4,0,0,20050822,24,641,1,2
10274,3,0,0,20050801,140,641,1,2
14707,9,1,5,20050821,14,641,1,1
4134,2,0,0,20050707,52,641,1,1
9116,3,0,0,20050730,233,641,1,2
13024,7,1,3,20050819,286,641,1,1
11044,3,0,0,20050802,391,643,1,1
14256,7,1,4,20050821,19,643,1,2
2388,2,0,0,20050618,291,643,1,1
6024,1,0,0,20050711,210,643,1,1
9843,0,0,0,20050731,586,643,1,2
6974,8,1,5,20050727,391,643,1,2
15393,4,1,1,20050822,60,643,1,2
2576,9,1,2,20050619,148,644,1,2
4922,1,0,0,20050708,497,644,1,2
8327,2,0,0,20050729,156,644,1,1
11947,6,0,0,20050817,502,644,1,1
3414,3,0,0,20050621,386,644,1,1
6632,3,0,0,20050712,119,644,1,1
8797,9,1,2,20050729,521,644,1,1
12989,2,0,0,20050819,317,644,1,1
6463,1,0,0,20050712,282,644,1,1
7972,3,0,0,20050728,573,644,1,2
14722,8,1,1,20050821,410,644,1,1
1706,9,1,2,20050616,176,645,1,1
6895,6,0,0,20050712,118,645,1,2
9106,2,0,0,20050730,425,645,1,2
15700,1,0,0,20050823,92,645,1,1
784,3,0,0,20050529,69,645,1,2
3140,4,0,0,20050620,291,645,1,1
3489,9,1,2,20050705,426,645,1,2
8047,5,0,0,20050728,533,645,1,2
12820,2,0,0,20050819,449,645,1,2
1032,1,0,0,20050531,410,645,1,2
1514,3,0,0,20050615,74,645,1,1
5068,4,0,0,20050709,254,645,1,1
9304,2,0,0,20050730,218,645,1,2
15764,2,0,0,20050823,364,645,1,1
161,1,0,0,20050526,553,646,1,1
3001,7,1,1,20050620,437,646,1,2
3816,7,1,1,20050706,292,646,1,1
8238,4,0,0,20050729,5,646,1,2
15632,1,0,0,20050823,203,646,1,2
151,4,0,0,20050526,551,646,1,1
2351,5,0,0,20050618,39,646,1,1
6802,4,0,0,20050712,157,646,1,2
8856,8,1,2,20050729,293,646,1,1
15701,1,0,0,20050823,67,646,1,1
6634,0,0,0,20050712,485,646,1,1
10658,8,1,2,20050801,481,646,1,2
14233,6,0,0,20050821,118,646,1,1
10305,6,1,2,20050801,441,647,1,1
7873,2,0,0,20050728,529,647,1,2
15616,6,1,2,20050823,456,647,1,1
4744,3,0,0,20050708,512,647,1,2
9251,8,1,4,20050730,503,647,1,2
15185,9,1,5,20050822,589,647,1,1
7417,3,0,0,20050727,576,648,1,1
12616,7,0,0,20050818,71,648,1,2
10749,1,0,0,20050801,576,648,1,1
11946,1,0,0,20050817,104,648,1,1
3578,1,0,0,20050706,404,648,1,1
11142,2,0,0,20050802,317,648,1,1
9614,8,1,1,20050731,411,648,1,1
15888,7,0,0,20050823,358,648,1,1
1497,4,0,0,20050615,440,649,1,1
3720,3,0,0,20050706,545,649,1,1
9769,5,1,1,20050731,126,649,1,1
15537,0,0,0,20050823,360,649,1,2
4663,2,0,0,20050708,498,649,1,1
7135,0,0,0,20050727,510,649,1,1
14786,3,0,0,20050822,198,649,1,1
544,8,1,5,20050528,439,650,1,1
3205,0,0,0,20050621,206,650,1,1
5605,4,1,1,20050710,341,650,1,2
7458,4,1,1,20050727,508,650,1,1
12805,7,1,4,20050819,388,650,1,1
49,5,1,2,20050525,380,650,1,2
2710,2,0,0,20050619,233,650,1,1
5586,8,1,5,20050710,47,650,1,1
9578,1,0,0,20050731,339,650,1,1
13890,2,0,0,20050820,280,650,1,1
98,1,0,0,20050525,573,651,1,2
2726,2,0,0,20050619,556,651,1,1
6457,2,0,0,20050712,85,651,1,1
7375,5,1,2,20050727,8,651,1,1
15483,3,0,0,20050823,23,651,1,1
7474,2,0,0,20050727,88,651,1,1
13916,5,1,2,20050820,117,651,1,1
3151,4,1,1,20050620,40,652,1,1
6313,3,0,0,20050711,100,652,1,1
8608,1,0,0,20050729,93,652,1,2
14333,6,1,3,20050821,130,652,1,2
5508,6,1,3,20050710,388,652,1,1
10505,3,0,0,20050801,221,652,1,2
14770,3,0,0,20050821,249,652,1,1
2962,5,1,2,20050620,329,652,1,1
3633,3,0,0,20050706,217,652,1,1
10427,5,1,2,20050801,227,652,1,2
14594,5,1,2,20050821,572,652,1,2
5043,3,0,0,20050709,334,652,1,2
8206,6,1,3,20050728,102,652,1,1
13304,4,1,1,20050819,20,652,1,2
2826,5,1,2,20050619,462,653,1,1
5620,5,1,2,20050710,46,653,1,1
9371,3,0,0,20050730,356,653,1,1
15231,2,0,0,20050822,530,653,1,1
3988,6,1,3,20050706,219,653,1,2
7874,9,1,6,20050728,505,653,1,1
15121,3,0,0,20050822,359,653,1,1
10396,6,1,2,20050801,365,654,1,1
12372,9,1,5,20050818,527,654,1,2
4970,7,1,3,20050708,432,654,1,1
8902,5,1,1,20050730,483,654,1,2
13054,3,0,0,20050819,45,654,1,2
10251,5,0,0,20050801,62,655,1,1
14502,1,0,0,20050821,114,655,1,1
2324,5,0,0,20050618,215,655,1,1
5024,3,0,0,20050709,507,655,1,1
8264,5,0,0,20050729,181,655,1,2
15227,1,0,0,20050822,101,655,1,1
11018,5,0,0,20050802,83,655,1,1
14742,4,0,0,20050821,219,655,1,1
5353,5,0,0,20050709,169,657,1,2
10041,7,1,2,20050731,186,657,1,1
12429,9,1,4,20050818,75,657,1,1
5179,1,0,0,20050709,355,657,1,1
7133,1,0,0,20050727,110,657,1,2
14847,7,1,2,20050822,508,657,1,2
5119,8,1,3,20050709,433,657,1,1
7385,0,0,0,20050727,164,657,1,2
14073,7,1,2,20050820,423,657,1,2
5975,5,0,0,20050711,189,657,1,1
9650,3,0,0,20050731,319,657,1,2
11510,8,1,3,20050816,554,657,1,1
4896,1,0,0,20050708,105,660,1,1
7334,1,0,0,20050727,399,660,1,1
15911,9,1,2,20050823,331,660,1,1
1717,2,0,0,20050616,372,660,1,2
6259,1,0,0,20050711,320,660,1,2
8603,6,0,0,20050729,97,660,1,2
12007,6,0,0,20050817,215,660,1,1
9680,1,0,0,20050731,320,661,1,2
14045,4,0,0,20050820,193,661,1,2
3476,4,0,0,20050705,138,661,1,2
10144,4,0,0,20050731,458,661,1,1
12710,7,1,2,20050818,49,661,1,2
377,5,0,0,20050527,232,661,1,2
2875,5,0,0,20050620,199,661,1,2
4701,5,0,0,20050708,406,661,1,2
11064,3,0,0,20050802,469,661,1,1
11990,1,0,0,20050817,429,661,1,2
6118,8,1,3,20050711,517,661,1,1
9637,2,0,0,20050731,48,661,1,2
11871,1,0,0,20050817,126,661,1,1
7640,6,1,3,20050728,38,662,1,1
15864,6,1,3,20050823,355,662,1,2
8950,7,1,4,20050730,297,662,1,1
15474,0,0,0,20050823,394,662,1,2
2768,6,0,0,20050619,105,663,1,1
4126,8,1,1,20050707,283,663,1,1
10793,8,1,1,20050801,182,663,1,1
15951,5,0,0,20050823,233,663,1,1
3426,2,0,0,20050621,217,663,1,1
5943,5,0,0,20050710,400,663,1,1
9095,0,0,0,20050730,115,663,1,1
13068,1,0,0,20050819,298,663,1,2
3683,8,1,1,20050706,163,663,1,1
10640,5,0,0,20050801,140,663,1,1
14525,1,0,0,20050821,556,663,1,1
8155,4,0,0,20050728,450,664,1,2
11890,8,1,2,20050817,447,664,1,2
319,3,0,0,20050526,40,664,1,1
3219,7,1,1,20050621,105,664,1,2
4238,2,0,0,20050707,597,664,1,2
8257,6,0,0,20050729,521,664,1,1
12858,7,1,1,20050819,33,664,1,2
4149,2,0,0,20050707,485,665,1,2
9454,4,0,0,20050730,313,665,1,2
15662,0,0,0,20050823,382,665,1,1
5626,5,1,1,20050710,87,665,1,1
7418,1,0,0,20050727,29,665,1,2
12493,9,1,5,20050818,447,665,1,2
8915,5,1,1,20050730,504,665,1,2
13850,6,1,2,20050820,111,665,1,2
8727,4,0,0,20050729,6,665,1,2
13406,2,0,0,20050819,581,665,1,1
4375,8,1,4,20050707,10,666,1,2
8080,1,0,0,20050728,592,666,1,2
12210,2,0,0,20050818,226,666,1,2
3412,6,1,2,20050621,417,666,1,2
5688,5,1,1,20050710,489,666,1,1
8845,3,0,0,20050729,349,666,1,1
13052,9,1,5,20050819,230,666,1,2
1936,1,0,0,20050617,596,666,1,2
6175,3,0,0,20050711,171,666,1,1
11082,4,0,0,20050802,501,666,1,2
13914,5,1,1,20050820,475,666,1,2
6424,9,1,6,20050711,9,667,1,1
9081,4,1,1,20050730,414,667,1,1
13496,9,1,6,20050820,345,667,1,2
1059,4,1,1,20050531,121,667,1,2
1481,2,0,0,20050615,462,667,1,2
3490,6,1,3,20050705,334,667,1,1
11197,0,0,0,20050802,391,667,1,1
15319,2,0,0,20050822,394,667,1,2
5490,4,0,0,20050710,179,668,1,1
10622,6,0,0,20050801,315,668,1,1
12251,0,0,0,20050818,578,668,1,1
245,0,0,0,20050526,561,668,1,2
2860,1,0,0,20050619,16,668,1,1
5799,4,0,0,20050710,590,668,1,2
8532,4,0,0,20050729,111,668,1,2
13151,0,0,0,20050819,539,668,1,2
15,9,1,5,20050525,342,670,1,1
3088,8,1,4,20050620,95,670,1,1
5454,1,0,0,20050709,354,670,1,1
9939,7,1,3,20050731,80,670,1,1
12382,7,1,3,20050818,521,670,1,2
58,3,0,0,20050525,326,670,1,1
1762,3,0,0,20050616,247,670,1,2
4145,9,1,5,20050707,178,670,1,2
8884,6,1,2,20050730,368,670,1,1
15760,6,1,2,20050823,341,670,1,2
10221,2,0,0,20050801,409,670,1,2
12510,9,1,5,20050818,480,670,1,2
10457,4,0,0,20050801,195,670,1,2
14283,2,0,0,20050821,290,670,1,1
10817,8,1,1,20050801,417,672,1,2
15386,6,0,0,20050822,508,672,1,1
1069,8,1,1,20050531,168,672,1,2
2792,3,0,0,20050619,142,672,1,1
6390,3,0,0,20050711,40,672,1,2
8900,7,0,0,20050730,140,672,1,1
16021,7,0,0,20050823,61,672,1,1
5601,0,0,0,20050710,115,673,1,1
8789,6,1,3,20050729,393,673,1,1
14379,3,0,0,20050821,202,673,1,1
418,7,1,4,20050527,101,673,1,2
2233,3,0,0,20050618,206,673,1,2
6700,9,1,6,20050712,363,673,1,1
9375,3,0,0,20050730,188,673,1,1
15176,9,1,6,20050822,339,673,1,1
4087,9,1,6,20050707,353,674,1,1
7902,1,0,0,20050728,227,674,1,2
13924,2,0,0,20050820,154,674,1,2
10226,6,1,3,20050801,16,674,1,1
15015,8,1,5,20050822,551,674,1,2
4756,4,1,1,20050708,453,674,1,1
7572,4,1,1,20050727,586,674,1,1
13163,2,0,0,20050819,311,674,1,2
2265,1,0,0,20050618,103,675,1,1
6056,1,0,0,20050711,471,675,1,1
7780,8,1,2,20050728,410,675,1,1
12818,7,1,1,20050819,6,675,1,2
10196,4,0,0,20050801,587,675,1,1
12931,1,0,0,20050819,470,675,1,1
2624,8,1,1,20050619,204,676,1,1
5746,5,0,0,20050710,529,676,1,1
7753,9,1,2,20050728,288,676,1,1
11529,2,0,0,20050817,356,676,1,2
5086,7,0,0,20050709,584,676,1,1
10301,3,0,0,20050801,538,676,1,2
15292,6,0,0,20050822,295,676,1,2
11370,1,0,0,20050802,575,677,1,1
13081,0,0,0,20050819,232,677,1,1
2675,4,0,0,20050619,423,677,1,1
5663,4,0,0,20050710,14,677,1,2
11072,2,0,0,20050802,31,677,1,1
12434,4,0,0,20050818,61,677,1,2
5007,3,0,0,20050709,175,677,1,1
7647,3,0,0,20050728,253,677,1,1
15912,7,1,1,20050823,38,677,1,2
734,5,1,2,20050529,80,678,1,2
2104,1,0,0,20050617,202,678,1,1
4292,8,1,5,20050707,286,678,1,1
9465,6,1,3,20050730,574,678,1,2
13249,0,0,0,20050819,255,678,1,1
4397,5,1,2,20050707,147,678,1,2
8411,8,1,5,20050729,201,678,1,1
12167,2,0,0,20050818,469,678,1,2
2916,7,1,4,20050620,28,678,1,2
5038,8,1,5,20050709,254,678,1,2
9281,5,1,2,20050730,41,678,1,1
13224,9,1,6,20050819,550,678,1,2
2359,6,1,3,20050618,172,678,1,1
5494,7,1,4,20050710,498,678,1,2
9141,5,1,2,20050730,126,678,1,1
13784,4,1,1,20050820,35,678,1,1
2269,6,0,0,20050618,35,679,1,2
6695,5,0,0,20050712,132,679,1,2
6948,0,0,0,20050726,68,679,1,2
13466,2,0,0,20050820,146,679,1,1
1331,5,0,0,20050615,372,679,1,1
4870,3,0,0,20050708,84,679,1,2
8082,6,0,0,20050728,152,679,1,2
13591,7,1,1,20050820,503,679,1,2
8626,3,0,0,20050729,425,680,1,1
12687,8,1,4,20050818,296,680,1,2
5442,9,1,5,20050709,299,680,1,2
7407,5,1,1,20050727,74,680,1,2
16019,4,0,0,20050823,514,680,1,2
44,4,0,0,20050525,175,681,1,2
1567,5,1,1,20050616,5,681,1,1
3544,3,0,0,20050706,339,681,1,2
9121,6,1,2,20050730,330,681,1,2
15996,6,1,2,20050823,101,681,1,1
9515,2,0,0,20050731,275,681,1,2
12601,5,1,1,20050818,489,681,1,1
6464,7,1,3,20050712,595,681,1,1
8819,8,1,4,20050729,51,681,1,2
3987,8,1,4,20050706,416,682,1,1
8422,5,1,1,20050729,597,682,1,1
14962,6,1,2,20050822,259,682,1,2
643,2,0,0,20050528,279,682,1,2
2415,6,1,2,20050618,405,682,1,2
4721,7,1,3,20050708,308,682,1,1
9458,4,0,0,20050730,337,682,1,2
14834,6,1,2,20050822,146,682,1,1
2898,9,1,5,20050620,57,682,1,2
6670,6,1,2,20050712,116,682,1,2
10920,4,0,0,20050802,288,682,1,1
13241,6,1,2,20050819,266,682,1,2
3824,7,1,2,20050706,16,683,1,2
7252,7,1,2,20050727,482,683,1,2
14282,1,0,0,20050821,251,683,1,1
959,2,0,0,20050530,76,683,1,2
2652,8,1,3,20050619,145,683,1,1
4531,2,0,0,20050708,535,683,1,1
9920,3,0,0,20050731,498,683,1,2
12968,1,0,0,20050819,314,683,1,1
975,3,0,0,20050530,597,683,1,2
2365,2,0,0,20050618,519,683,1,2
5428,4,0,0,20050709,442,683,1,2
14814,5,0,0,20050822,375,683,1,2
5287,7,1,2,20050709,591,683,1,2
9610,6,1,1,20050731,539,683,1,1
13539,7,1,2,20050820,518,683,1,1
551,5,0,0,20050528,264,686,1,2
1180,6,1,1,20050615,468,686,1,2
3842,1,0,0,20050706,538,686,1,2
9912,3,0,0,20050731,179,686,1,1
14486,1,0,0,20050821,94,686,1,1
10319,3,0,0,20050801,480,686,1,2
13427,1,0,0,20050819,240,686,1,1
223,4,0,0,20050526,135,686,1,1
2507,2,0,0,20050618,45,686,1,1
6572,4,0,0,20050712,161,686,1,1
8401,3,0,0,20050729,377,686,1,1
14320,0,0,0,20050821,587,686,1,1
2931,9,1,4,20050620,144,686,1,1
4262,6,1,1,20050707,299,686,1,1
8660,7,1,2,20050729,521,686,1,2
13547,5,0,0,20050820,460,686,1,1
6174,7,1,1,20050711,597,687,1,2
7889,1,0,0,20050728,381,687,1,1
15831,1,0,0,20050823,286,687,1,2
1534,2,0,0,20050616,504,687,1,1
6722,6,0,0,20050712,90,687,1,2
9389,4,0,0,20050730,369,687,1,2
11881,3,0,0,20050817,125,687,1,1
5258,2,0,0,20050709,175,687,1,2
10633,8,1,2,20050801,528,687,1,2
14255,8,1,2,20050821,207,687,1,1
1146,2,0,0,20050531,375,689,1,2
2313,8,1,3,20050618,186,689,1,2
4282,3,0,0,20050707,385,689,1,1
6987,1,0,0,20050727,27,689,1,1
11927,6,1,1,20050817,57,689,1,1
11390,2,0,0,20050802,555,689,1,1
15260,2,0,0,20050822,208,689,1,1
4358,7,1,2,20050707,233,689,1,1
7099,1,0,0,20050727,565,689,1,2
13329,5,0,0,20050819,409,689,1,2
6229,8,1,3,20050711,384,689,1,1
10647,5,0,0,20050801,339,689,1,2
13876,2,0,0,20050820,27,689,1,2
836,1,0,0,20050529,256,690,1,2
1359,2,0,0,20050615,340,690,1,1
5320,9,1,2,20050709,68,690,1,1
10064,6,0,0,20050731,22,690,1,1
11586,9,1,2,20050817,347,690,1,1
5525,8,1,1,20050710,121,690,1,1
9057,1,0,0,20050730,190,690,1,2
14578,7,0,0,20050821,87,690,1,2
3556,0,0,0,20050706,341,690,1,1
10136,2,0,0,20050731,574,690,1,1
15077,6,0,0,20050822,302,690,1,1
2393,7,0,0,20050618,31,690,1,1
5260,4,0,0,20050709,490,690,1,2
11057,8,1,1,20050802,360,690,1,1
12385,3,0,0,20050818,575,690,1,1
6060,0,0,0,20050711,44,691,1,1
10917,1,0,0,20050802,114,691,1,1
14419,9,1,3,20050821,271,691,1,1
3755,6,0,0,20050706,158,691,1,1
9914,4,0,0,20050731,14,691,1,1
12075,6,0,0,20050817,462,691,1,1
2441,1,0,0,20050618,558,691,1,1
4076,6,0,0,20050707,30,691,1,1
7944,1,0,0,20050728,562,691,1,1
14238,8,1,2,20050821,196,691,1,2
1103,8,1,3,20050531,340,693,1,1
1289,5,0,0,20050615,406,693,1,1
3588,1,0,0,20050706,177,693,1,1
11434,2,0,0,20050802,282,693,1,1
14669,4,0,0,20050821,156,693,1,1
1042,0,0,0,20050531,248,693,1,1
1439,6,1,1,20050615,145,693,1,2
6308,7,1,2,20050711,589,693,1,2
7037,6,1,1,20050727,315,693,1,2
14821,7,1,2,20050822,572,693,1,2
7392,5,0,0,20050727,522,694,1,2
12598,4,0,0,20050818,588,694,1,1
682,0,0,0,20050528,425,694,1,2
2988,7,1,1,20050620,312,694,1,2
6347,5,0,0,20050711,57,694,1,1
10739,5,0,0,20050801,83,694,1,2
14553,1,0,0,20050821,405,694,1,2
6908,8,1,2,20050712,188,694,1,2
10688,8,1,2,20050801,259,694,1,1
13443,8,1,2,20050819,410,694,1,1
2692,2,0,0,20050619,397,694,1,1
5408,9,1,3,20050709,33,694,1,1
7977,4,0,0,20050728,87,694,1,2
12284,4,0,0,20050818,303,694,1,2
2338,0,0,0,20050618,211,695,1,1
6499,9,1,3,20050712,362,695,1,2
9101,3,0,0,20050730,521,695,1,1
14003,7,1,1,20050820,355,695,1,1
3837,1,0,0,20050706,268,695,1,1
7468,7,1,1,20050727,581,695,1,2
14336,1,0,0,20050821,42,695,1,1
10664,3,0,0,20050801,295,696,1,2
3689,5,0,0,20050706,105,696,1,1
11468,2,0,0,20050802,185,696,1,2
15030,1,0,0,20050822,361,696,1,2
2499,1,0,0,20050618,494,697,1,2
4289,1,0,0,20050707,234,697,1,2
8485,1,0,0,20050729,556,697,1,1
13177,3,0,0,20050819,54,697,1,2
6854,3,0,0,20050712,101,697,1,1
9602,1,0,0,20050731,525,697,1,1
13868,2,0,0,20050820,557,697,1,2
5412,8,1,1,20050709,252,697,1,1
9750,5,0,0,20050731,32,697,1,1
14350,8,1,1,20050821,431,697,1,2
7933,0,0,0,20050728,180,697,1,2
14173,0,0,0,20050821,214,697,1,1
10388,8,1,5,20050801,474,698,1,2
13656,8,1,5,20050820,239,698,1,2
8167,6,1,3,20050728,439,698,1,1
1236,3,0,0,20050615,486,698,1,1
5496,8,1,5,20050710,334,698,1,2
7819,5,1,2,20050728,432,698,1,2
13884,5,1,2,20050820,86,698,1,1
865,8,1,5,20050530,128,698,1,2
2620,5,1,2,20050619,395,698,1,1
6083,3,0,0,20050711,296,698,1,2
10081,5,1,2,20050731,60,698,1,1
14274,4,1,1,20050821,20,698,1,2
3934,3,0,0,20050706,493,699,1,2
8733,4,0,0,20050729,251,699,1,1
13175,1,0,0,20050819,240,699,1,2
8137,5,0,0,20050728,459,699,1,1
13441,8,1,1,20050819,462,699,1,1
8692,2,0,0,20050729,473,702,1,2
156,1,0,0,20050526,452,702,1,1
1431,5,1,1,20050615,599,702,1,1
5100,1,0,0,20050709,455,702,1,1
10502,3,0,0,20050801,461,702,1,1
13383,9,1,5,20050819,405,702,1,2
256,5,1,1,20050526,75,702,1,1
2400,7,1,3,20050618,74,702,1,1
6666,2,0,0,20050712,61,702,1,2
8657,2,0,0,20050729,410,702,1,1
14328,3,0,0,20050821,292,702,1,2
522,3,0,0,20050528,567,702,1,1
3154,2,0,0,20050620,132,702,1,1
5292,2,0,0,20050709,572,702,1,1
10544,5,1,1,20050801,145,702,1,2
13885,6,1,2,20050820,547,702,1,1
4363,5,1,2,20050707,96,704,1,2
7372,5,1,2,20050727,165,704,1,2
925,3,0,0,20050530,360,704,1,2
1954,2,0,0,20050617,82,704,1,2
6354,7,1,4,20050711,4,704,1,2
10752,8,1,5,20050801,303,704,1,2
11806,5,1,2,20050817,462,704,1,1
69,2,0,0,20050525,544,705,1,2
1821,3,0,0,20050616,191,705,1,2
4365,1,0,0,20050707,119,705,1,2
11085,1,0,0,20050802,578,705,1,1
15040,1,0,0,20050822,591,705,1,2
8066,3,0,0,20050728,452,705,1,2
15384,1,0,0,20050822,176,705,1,2
2293,6,1,2,20050618,57,705,1,1
